#date,checker,turbidity,ph,chlorine,temperature,conductivity
"21:00:00,","우면동(품질시험소),",0.04,7.2,0.27,8.3,211.0
"21:00:00,","논현동(논현초교),",0.09,7.1,0.21,8.2,207.0
"21:00:00,","양재동(매헌초교),",0.1116313636302948,7.1,0.33,6.7,205.0
"21:00:00,","삼성,",0.02,7.0,0.4081602096557617,5.7,100.0
"21:00:00,","봉은,",0.05,7.1,0.4,7.3,223.0
"21:00:00,","수서,",0.02,7.0,0.34,5.7,100.0
"21:00:00,","자곡동(자곡증압),",0.04,7.2,0.37,3.9,224.0
"21:00:00,","삼성동(삼성증압),",0.04,7.2,0.33,5.4,237.0
"22:00:00,","서초,",0.04,7.1,0.37,4.818902015686035,237.0
"22:00:00,","방배,",0.05,7.2,0.38,5.4,218.0
"22:00:00,","일원,",0.04,7.1,0.42,7.0,230.0
"22:00:00,","우면산,",0.02,7.102017879486084,0.41,5.5,262.1041564941406
"22:00:00,","도곡동(강남수도),",0.05,7.1,0.24,5.5,219.0
"22:00:00,","반포,",0.05,6.9,0.34,6.2,240.0
"22:00:00,","내곡동(연간단가),",0.05,7.2,0.36,6.3,218.0
"22:00:00,","반포동(자이A),",0.03,7.0,0.44,3.8,200.0
"22:00:00,","방배동(청두공원),",0.027935363352298737,7.088692665100098,0.31974053382873535,11.515829086303711,226.3667755126953
"22:00:00,","내곡,",0.05,7.0,0.33,8.2,220.0
"22:00:00,","우면동(품질시험소),",0.04,7.2,0.26,8.2,211.0
"22:00:00,","논현동(논현초교),",0.1,7.2,0.21,7.4,207.0
"22:00:00,","양재동(매헌초교),",0.11,7.1,0.33,6.7,206.0
"22:00:00,","삼성,",0.02,7.001429080963135,0.38,5.7,100.0
"22:00:00,","봉은,",0.05,7.1,0.4,7.3,224.0
"22:00:00,","수서,",0.02,7.0,0.35,5.7,100.0
"22:00:00,","자곡동(자곡증압),",0.04,7.2,0.37,3.9,225.0
"22:00:00,","삼성동(삼성증압),",0.04,7.1,0.33,5.3,239.0
"23:00:00,","서초,",0.04,7.121687412261963,0.37,5.7,238.0
"23:00:00,","방배,",0.05,7.2,0.37,5.5,218.0
"23:00:00,","일원,",0.04,7.1,0.32,7.1,228.0
"23:00:00,","우면산,",0.02,7.2,0.3202070891857147,5.5,231.0
"23:00:00,","도곡동(강남수도),",0.05,7.1,0.23,5.3,218.0
"23:00:00,","반포,",0.05,6.9,0.34,6.2,240.0
"23:00:00,","내곡동(연간단가),",0.05,7.2,0.38,6.3,219.0
"23:00:00,","반포동(자이A),",0.03,7.0,0.44,3.8,201.0
"23:00:00,","방배동(청두공원),",0.02895113080739975,7.085468769073486,0.3273369073867798,11.508800506591797,221.3136749267578
"23:00:00,","내곡,",0.04,7.0,0.35,8.2,219.0
"23:00:00,","우면동(품질시험소),",0.04,7.2,0.29,8.2,211.0
"23:00:00,","논현동(논현초교),",0.1,7.1,0.21,6.9,208.0
"23:00:00,","양재동(매헌초교),",0.11,7.1,0.33,6.5,206.0
"23:00:00,","삼성,",0.02,7.0,0.38,5.7,100.0
"23:00:00,","봉은,",0.05,7.1,0.4,7.3,226.0
"23:00:00,","수서,",0.01680576615035534,7.0,0.36,5.7,100.0
"23:00:00,","자곡동(자곡증압),",0.04,7.2,0.36,3.9,226.0
"23:00:00,","삼성동(삼성증압),",0.04,7.2,0.3666861951351166,5.3,254.7740936279297
"00:00:00,","서초,",0.04,7.1,0.37,5.8,238.0
"00:00:00,","방배,",0.05,7.2,0.36,5.5,220.0
"00:00:00,","일원,",0.04,7.1,0.29,7.2,227.0
"00:00:00,","우면산,",0.022518638521432877,7.2,0.41,5.5,232.0
"00:00:00,","도곡동(강남수도),",0.05,7.1,0.24,5.1,220.0
"00:00:00,","반포,",0.05,6.9,0.34,6.1,240.0
"00:00:00,","내곡동(연간단가),",0.05,7.2,0.31,6.3,219.0
"00:00:00,","반포동(자이A),",0.03,6.9,0.38507339358329773,3.9,200.0
"00:00:00,","방배동(청두공원),",0.03218225762248039,7.082986354827881,0.3267453610897064,12.334029197692871,224.1017608642578
"00:00:00,","내곡,",0.05,7.0,0.38,8.2,221.0
"00:00:00,","우면동(품질시험소),",0.04,7.2,0.29,5.684354305267334,211.0
"00:00:00,","논현동(논현초교),",0.1,7.1,0.2,7.7,209.0
"00:00:00,","양재동(매헌초교),",0.11,7.1,0.33,6.4,207.0
"00:00:00,","삼성,",0.02,7.0,0.38,5.6,100.0
"00:00:00,","봉은,",0.05,7.1,0.4,7.3,226.0
"00:00:00,","수서,",0.02,7.0,0.37,5.6,100.0
"00:00:00,","자곡동(자곡증압),",0.04,7.2,0.35,3.9,226.0
"00:00:00,","삼성동(삼성증압),",0.04,7.2,0.36,5.3,241.0
"01:00:00,","서초,",0.04,7.1,0.37,5.6,238.0
"01:00:00,","방배,",0.05,7.2,0.37,5.5,219.0
"01:00:00,","일원,",0.04,7.1,0.29,7.1,227.0
"01:00:00,","우면산,",0.02,7.2,0.31295764446258545,5.5,232.0
"01:00:00,","도곡동(강남수도),",0.05,7.1,0.27,5.0,225.0
"01:00:00,","반포,",0.05,6.9,0.34,6.0,241.0
"01:00:00,","내곡동(연간단가),",0.05,7.2,0.36,6.3,220.0
"01:00:00,","반포동(자이A),",0.03,6.9,0.43,4.0,200.0
"01:00:00,","방배동(청두공원),",0.031018894165754318,7.088701248168945,0.31699714064598083,11.459102630615234,218.87567138671875
"01:00:00,","내곡,",0.04,7.0,0.38,8.1,220.0
"10:00:00,","우면동(품질시험소),",0.04,7.2,0.27,8.2,212.0
"01:00:00,","논현동(논현초교),",0.09,7.1,0.21,8.1,209.0
"01:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.6,208.0
"01:00:00,","삼성,",0.02,7.0,0.39,5.7,100.0
"01:00:00,","봉은,",0.05,7.1,0.4,7.2,227.0
"01:00:00,","수서,",0.02,7.0,0.37,5.7,100.0
"01:00:00,","자곡동(자곡증압),",0.04,7.2,0.31,4.0,225.0
"01:00:00,","삼성동(삼성증압),",0.04,7.2,0.36,5.3,243.0
"02:00:00,","서초,",0.04,7.1,0.37,5.6,239.0
"02:00:00,","방배,",0.05,7.2,0.37,5.5,220.0
"02:00:00,","일원,",0.04,7.1,0.31,7.2,228.0
"02:00:00,","우면산,",0.02,7.2,0.41,5.5,233.0
"02:00:00,","도곡동(강남수도),",0.05,7.1,0.27,5.0,226.0
"02:00:00,","반포,",0.05,6.9,0.34,6.0,241.0
"02:00:00,","내곡동(연간단가),",0.05,7.2,0.34,6.4,220.0
"02:00:00,","반포동(자이A),",0.03,7.0,0.42,4.1,200.0
"02:00:00,","방배동(청두공원),",0.02821057103574276,7.089771747589111,0.3227347433567047,11.957415580749512,224.17828369140625
"02:00:00,","내곡,",0.05,7.0,0.35,8.3,220.0
"10:00:00,","우면동(품질시험소),",0.04,7.2,0.28,8.3,212.0
"02:00:00,","논현동(논현초교),",0.1,7.1,0.21,7.4,210.0
"02:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.7,209.0
"02:00:00,","삼성,",0.02,7.0,0.38,5.8,100.0
"02:00:00,","봉은,",0.05,7.1,0.4,7.1,227.0
"02:00:00,","수서,",0.02,7.0,0.36,5.8,100.0
"02:00:00,","자곡동(자곡증압),",0.04,7.2,0.31,4.2,225.0
"02:00:00,","삼성동(삼성증압),",0.04,7.1741108894348145,0.35,5.3,243.0
"03:00:00,","서초,",0.04,7.1,0.37,5.8,239.0
"03:00:00,","방배,",0.05,7.2,0.36,5.5,220.0
"03:00:00,","일원,",0.04,7.1,0.31,7.3,228.0
"03:00:00,","우면산,",0.02,7.2,0.41,5.5,234.0
"03:00:00,","도곡동(강남수도),",0.05,7.1,0.27,4.90097713470459,226.0
"03:00:00,","반포,",0.05,6.9,0.42,5.9,249.0
"03:00:00,","내곡동(연간단가),",0.05,7.2,0.33,6.4,220.0
"03:00:00,","반포동(자이A),",0.03,7.0,0.42,4.3,200.0
"03:00:00,","방배동(청두공원),",0.03137636184692383,7.0783796310424805,0.3112942576408386,12.042193412780762,225.416259765625
"03:00:00,","내곡,",0.05,7.0,0.38,5.979087829589844,221.0
"03:00:00,","우면동(품질시험소),",0.04,7.2,0.25,8.3,212.0
"03:00:00,","논현동(논현초교),",0.1,7.1,0.21,6.9,212.0
"03:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.7,209.0
"03:00:00,","삼성,",0.02,7.0,0.38,5.9,100.0
"03:00:00,","봉은,",0.05,7.1,0.4,7.0,228.0
"03:00:00,","수서,",0.02,7.0,0.35,5.9,100.0
"03:00:00,","자곡동(자곡증압),",0.04,7.2,0.31,4.2,226.0
"03:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,5.4,259.7633361816406
"04:00:00,","서초,",0.04,7.1,0.37,5.7,240.0
"04:00:00,","방배,",0.05,7.2,0.36,5.4,221.0
"04:00:00,","일원,",0.04,7.1,0.31,7.2,227.0
"04:00:00,","우면산,",0.02,7.2,0.41,5.5,234.0
"04:00:00,","도곡동(강남수도),",0.05,7.1,0.27,4.8,227.0
"04:00:00,","반포,",0.05,6.9,0.44,5.9,250.0
"04:00:00,","내곡동(연간단가),",0.05,7.2,0.29,6.2,220.0
"04:00:00,","반포동(자이A),",0.03,7.0,0.4,4.4,200.0
"04:00:00,","방배동(청두공원),",0.0320153571665287,7.088490009307861,0.31730663776397705,12.167607307434082,217.28326416015625
"04:00:00,","내곡,",0.05,7.0,0.34,8.1,221.0
"04:00:00,","우면동(품질시험소),",0.04,7.2,0.25,8.3,213.0
"04:00:00,","논현동(논현초교),",0.1,7.1,0.22814039885997772,7.7,213.0
"04:00:00,","양재동(매헌초교),",0.11,7.1,0.3318692743778229,6.7,211.0
"04:00:00,","삼성,",0.02,7.0,0.38,6.0,100.0
"04:00:00,","봉은,",0.05,7.1,0.4,6.8,228.0
"04:00:00,","수서,",0.02,7.0,0.33,6.0,100.0
"04:00:00,","자곡동(자곡증압),",0.04,7.2,0.32,4.0,226.0
"04:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,5.4,244.0
"05:00:00,","서초,",0.04,7.1,0.37,5.7,240.0
"05:00:00,","방배,",0.05,7.2,0.36,5.4,221.0
"05:00:00,","일원,",0.05,7.1,0.3,7.3,227.0
"05:00:00,","우면산,",0.02,7.2,0.41,5.5,234.0
"01:00:00,","도곡동(강남수도),",0.05,7.1,0.27,4.8,227.0
"05:00:00,","반포,",0.05,6.9,0.43,6.0,248.0
"05:00:00,","내곡동(연간단가),",0.05,7.2,0.31,6.4,220.0
"05:00:00,","반포동(자이A),",0.03,7.0,0.4,4.5,200.0
"05:00:00,","방배동(청두공원),",0.029497435316443443,7.0873589515686035,0.31625378131866455,11.405211448669434,217.93438720703125
"05:00:00,","내곡,",0.04,7.0,0.31,8.1,221.0
"05:00:00,","우면동(품질시험소),",0.04,7.2,0.24,8.3,213.0
"05:00:00,","논현동(논현초교),",0.09,7.1,0.21,8.0,213.0
"05:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.8,212.0
"05:00:00,","삼성,",0.02,7.0,0.38,6.0,100.0
"05:00:00,","봉은,",0.05,7.1,0.4,6.8,229.0
"05:00:00,","수서,",0.02,7.0,0.31,4.385374069213867,100.0
"05:00:00,","자곡동(자곡증압),",0.04,7.2,0.3,4.1,225.0
"05:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,5.5,244.0
"06:00:00,","서초,",0.04,7.1,0.37,5.7,241.0
"06:00:00,","방배,",0.05,7.169032573699951,0.36,5.5,222.0
"06:00:00,","일원,",0.04,7.1,0.27,7.5,226.0
"06:00:00,","우면산,",0.02,7.2,0.41,5.5,235.0
"06:00:00,","도곡동(강남수도),",0.05,7.1,0.29,5.027363300323486,228.0
"06:00:00,","봉은,",0.05,6.9,0.39,6.0,243.0
"06:00:00,","내곡동(연간단가),",0.05,7.2,0.29,6.3,220.0
"06:00:00,","반포동(자이A),",0.04,7.0,0.38,4.6,200.0
"06:00:00,","방배동(청두공원),",0.02961251139640808,7.072997570037842,0.3129199147224426,12.231486320495605,223.64324951171875
"06:00:00,","내곡,",0.04,7.0,0.33,8.1,221.0
"06:00:00,","우면동(품질시험소),",0.04,7.2,0.22,8.4,212.0
"06:00:00,","논현동(논현초교),",0.1,7.2,0.21,7.3,214.0
"06:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.8,213.0
"06:00:00,","삼성,",0.02,7.0,0.38,6.1,100.0
"06:00:00,","봉은,",0.05,7.1,0.4,6.7,229.0
"06:00:00,","수서,",0.02,7.0,0.28,4.531863212585449,100.0
"06:00:00,","자곡동(자곡증압),",0.04,7.2,0.3,4.2,225.0
"06:00:00,","삼성동(삼성증압),",0.04,7.2,0.33,5.4,244.0
"07:00:00,","서초,",0.04,7.1,0.37,5.7,241.0
"07:00:00,","방배,",0.05,7.2,0.3422245383262634,5.5,223.0
"07:00:00,","일원,",0.06,7.1,0.26,7.5,226.0
"07:00:00,","우면산,",0.02,7.2,0.41,5.5,235.0
"07:00:00,","도곡동(강남수도),",0.05,7.1,0.29,4.7,228.0
"07:00:00,","반포,",0.05,6.9,0.39,6.0,242.0
"07:00:00,","내곡동(연간단가),",0.05,7.2,0.26,6.4,221.0
"22:00:00,","반포동(자이A),",0.04,7.0,0.37,4.7,200.0
"07:00:00,","방배동(청두공원),",0.028856931254267693,7.082603454589844,0.3058510720729828,11.566296577453613,223.04502868652344
"07:00:00,","내곡,",0.04,7.0,0.34,8.2,221.0
"07:00:00,","우면동(품질시험소),",0.04,7.2,0.22,8.4,213.0
"07:00:00,","논현동(논현초교),",0.1,7.1,0.21,6.9,214.0
"07:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.7,214.0
"07:00:00,","삼성,",0.02,7.0,0.39212566614151,5.9,100.0
"07:00:00,","봉은,",0.05,7.1,0.4,6.7,229.0
"07:00:00,","수서,",0.015559084713459015,7.0,0.31,5.9,100.0
"07:00:00,","자곡동(자곡증압),",0.04,7.2,0.32,4.2,226.0
"07:00:00,","삼성동(삼성증압),",0.04,7.2,0.33,5.4,245.0
"08:00:00,","서초,",0.04,7.1,0.37,5.9,242.0
"01:00:00,","방배,",0.05,7.2,0.36,5.5,225.0
"08:00:00,","일원,",0.050649888813495636,7.1,0.27,7.4,228.0
"08:00:00,","우면산,",0.02,7.2,0.41,5.5,236.0
"08:00:00,","도곡동(강남수도),",0.05,7.1,0.26,5.3,227.0
"08:00:00,","반포,",0.05,6.9,0.37,6.0,242.0
"08:00:00,","내곡동(연간단가),",0.05,7.2,0.26,6.8063249588012695,221.0
"08:00:00,","반포동(자이A),",0.05,7.0,0.36,4.8,200.0
"08:00:00,","방배동(청두공원),",0.029424026608467102,7.0803608894348145,0.30882471799850464,11.750608444213867,226.7549285888672
"08:00:00,","내곡,",0.05,7.0,0.3,8.1,222.0
"08:00:00,","우면동(품질시험소),",0.04,7.2,0.22,8.3,214.0
"08:00:00,","논현동(논현초교),",0.09,7.1,0.21,7.9,211.0
"08:00:00,","양재동(매헌초교),",0.11,7.1,0.33,6.5,214.0
"08:00:00,","삼성,",0.02,7.0,0.38,5.8,100.0
"08:00:00,","봉은,",0.05,7.1,0.4,6.8,229.0
"08:00:00,","수서,",0.02,7.0,0.35,5.7,100.0
"08:00:00,","자곡동(자곡증압),",0.041526880115270615,7.2,0.28,4.2,224.0
"08:00:00,","삼성동(삼성증압),",0.04,7.2,0.33,5.4,246.0
"09:00:00,","서초,",0.04,7.1,0.37,5.7,244.0
"09:00:00,","방배,",0.05,7.2,0.36,5.5,226.0
"09:00:00,","일원,",0.04,7.1414408683776855,0.36,7.1,230.0
"03:00:00,","우면산,",0.02,7.2,0.41,5.5,236.0
"09:00:00,","도곡동(강남수도),",0.05,7.1,0.19,5.7,220.0
"09:00:00,","반포,",0.05,6.9,0.37,6.0,243.0
"09:00:00,","내곡동(연간단가),",0.05,7.2,0.31,6.5,222.0
"09:00:00,","반포동(자이A),",0.05,7.0,0.35,4.9,200.0
"09:00:00,","방배동(청두공원),",0.02860283851623535,7.086289882659912,0.3165682256221771,11.72868537902832,227.0557403564453
"09:00:00,","내곡,",0.04,7.0,0.32,8.3,221.0
"09:00:00,","우면동(품질시험소),",0.04,7.2,0.29,8.2,215.0
"09:00:00,","논현동(논현초교),",0.1,7.1,0.21,7.7,209.0
"09:00:00,","양재동(매헌초교),",0.11,7.1,0.33,6.5,212.0
"09:00:00,","삼성,",0.02,7.008198261260986,0.39370790123939514,5.7,100.0
"09:00:00,","봉은,",0.05,7.1,0.4,6.9,230.0
"09:00:00,","수서,",0.02,7.002309322357178,0.34,5.7,100.0
"09:00:00,","도곡동(강남수도),",0.04,7.1,0.23,4.2,220.0
"09:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,5.3,246.0
"10:00:00,","서초,",0.04,7.1,0.37,5.9,245.0
"10:00:00,","방배,",0.05,7.2,0.36,5.6,227.0
"10:00:00,","일원,",0.04,7.1,0.48,6.8,236.0
"10:00:00,","우면산,",0.02,7.2,0.41,5.5,236.0
"10:00:00,","도곡동(강남수도),",0.05,7.1,0.22,6.1,226.0
"10:00:00,","반포,",0.05,6.9,0.36,6.0,244.0
"10:00:00,","내곡동(연간단가),",0.05,7.2,0.26,6.755680561065674,220.0
"10:00:00,","반포동(자이A),",0.05,7.0,0.37,4.4,201.0
"10:00:00,","방배동(청두공원),",0.028489839285612106,7.077754497528076,0.29653400182724,11.96648120880127,216.52548217773438
"10:00:00,","내곡,",0.04,7.0,0.32,8.1,223.0
"10:00:00,","우면동(품질시험소),",0.04,7.2,0.29,8.0,216.0
"10:00:00,","논현동(논현초교),",0.1,7.1,0.21,7.2,211.0
"10:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.5,210.0
"10:00:00,","삼성,",0.02,7.0,0.38,5.7,100.0
"10:00:00,","봉은,",0.05,7.1,0.4,6.9,249.36598205566406
"10:00:00,","삼성,",0.02,7.0,0.34,5.7,100.0
"10:00:00,","반포동(자이A),",0.04,7.088403224945068,0.23,4.4,221.0
"10:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,5.3,247.0
"11:00:00,","서초,",0.04,7.1,0.38,5.8,247.0
"11:00:00,","방배,",0.05,7.2,0.35,5.6,227.0
"11:00:00,","일원,",0.04,7.1,0.5,6.8,238.0
"11:00:00,","우면산,",0.02,7.2,0.41,5.6,236.0
"11:00:00,","도곡동(강남수도),",0.05,7.1,0.23,6.2,223.0
"11:00:00,","반포,",0.05,6.9,0.36,6.0,245.0
"11:00:00,","내곡동(연간단가),",0.05,7.2,0.23,6.4,216.0
"11:00:00,","반포동(자이A),",0.03,7.0,0.42,3.7,204.0
"11:00:00,","방배동(청두공원),",0.02890382893383503,7.087285995483398,0.3111555874347687,11.344597816467285,224.88134765625
"11:00:00,","내곡,",0.04,7.0,0.31,8.3,222.0
"11:00:00,","우면동(품질시험소),",0.04,7.2,0.28,8.3,217.0
"11:00:00,","논현동(논현초교),",0.1,7.1,0.21,6.8,213.0
"11:00:00,","양재동(매헌초교),",0.1070660874247551,7.1,0.32,6.6,210.0
"11:00:00,","삼성,",0.02,7.0,0.38,5.7,100.0
"11:00:00,","봉은,",0.05,7.092288494110107,0.41,7.0,231.0
"11:00:00,","수서,",0.02,7.0,0.35,5.7,100.0
"11:00:00,","자곡동(자곡증압),",0.04,7.2,0.32,4.4,228.0
"11:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,5.4,248.0
"12:00:00,","서초,",0.04,7.1,0.37772002816200256,5.9,265.6762390136719
"12:00:00,","방배,",0.05,7.2,0.36,5.6,227.0
"12:00:00,","일원,",0.04,7.1,0.45,6.8,237.0
"12:00:00,","우면산,",0.02,7.2,0.41,5.6,237.0
"12:00:00,","도곡동(강남수도),",0.05,7.1,0.23,6.0,224.0
"12:00:00,","반포,",0.05,7.0,0.35,6.1,246.0
"12:00:00,","내곡동(연간단가),",0.05,7.2,0.24,6.5,219.0
"12:00:00,","반포동(자이A),",0.03301342949271202,7.0,0.41,3.9,234.1555938720703
"12:00:00,","방배동(청두공원),",0.028191035613417625,7.096001148223877,0.31865397095680237,11.60342788696289,222.87889099121094
"12:00:00,","내곡,",0.04,7.0,0.33,8.2,224.0
"12:00:00,","우면동(품질시험소),",0.04,7.2,0.26,8.2,218.0
"12:00:00,","논현동(논현초교),",0.11,7.1,0.21,6.8,215.0
"12:00:00,","양재동(매헌초교),",0.11,7.1,0.32,7.0,210.0
"12:00:00,","삼성,",0.02,7.0,0.38,5.7,100.0
"12:00:00,","봉은,",0.05,7.1,0.41,7.0,232.0
"12:00:00,","수서,",0.02,7.0,0.35,5.7,100.0
"12:00:00,","방배,",0.04,7.2,0.37,4.4,231.0
"12:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,5.6,249.0
"13:00:00,","서초,",0.04,7.1,0.38,5.9,249.0
"13:00:00,","방배,",0.05,7.2,0.36,5.6,228.0
"13:00:00,","일원,",0.04,7.1,0.45,6.8,237.0
"13:00:00,","우면산,",0.02,7.3,0.41,5.6,239.0
"13:00:00,","도곡동(강남수도),",0.05,7.1,0.23,5.5,224.0
"13:00:00,","반포,",0.05,7.0,0.34,6.0,248.0
"13:00:00,","내곡동(연간단가),",0.05,7.2,0.3,6.4,224.0
"13:00:00,","반포동(자이A),",0.03,7.0,0.4,3.9,204.0
"13:00:00,","방배동(청두공원),",0.031758345663547516,7.0929083824157715,0.3103475272655487,12.16431999206543,222.87049865722656
"13:00:00,","내곡,",0.04,7.0,0.35,8.2,223.0
"13:00:00,","우면동(품질시험소),",0.04,7.2,0.29,8.5,219.0
"13:00:00,","논현동(논현초교),",0.11,7.1,0.22523032128810883,6.7,216.0
"13:00:00,","양재동(매헌초교),",0.11,7.1,0.32,7.2,210.0
"13:00:00,","삼성,",0.02,7.0,0.39,5.7,100.0
"13:00:00,","봉은,",0.05,7.1,0.42,7.1,233.0
"13:00:00,","수서,",0.02,7.0,0.35,5.7,100.0
"13:00:00,","자곡동(자곡증압),",0.04,7.2,0.35,4.5,231.0
"13:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,5.7,256.2118225097656
"14:00:00,","서초,",0.04,7.1,0.39,5.9,250.0
"14:00:00,","방배,",0.05,7.2,0.36,5.5,228.0
"14:00:00,","일원,",0.04,7.1,0.47,6.8,238.0
"14:00:00,","우면산,",0.02,7.3,0.41,3.0697691440582275,240.0
"14:00:00,","도곡동(강남수도),",0.04301057383418083,7.1,0.23,5.8,225.0
"14:00:00,","반포,",0.05,7.0,0.33,6.0,249.0
"14:00:00,","내곡동(연간단가),",0.05,7.2,0.32,6.4,226.0
"14:00:00,","반포동(자이A),",0.03,7.0,0.4,4.1,204.0
"14:00:00,","방배동(청두공원),",0.02862802892923355,7.083698272705078,0.30624890327453613,11.365913391113281,220.39459228515625
"14:00:00,","내곡,",0.05,7.0,0.31,8.3,224.0
"14:00:00,","우면동(품질시험소),",0.04,7.2,0.29384276270866394,8.3,221.0
"14:00:00,","논현동(논현초교),",0.11,7.1,0.21,6.7,218.0
"14:00:00,","양재동(매헌초교),",0.11,7.1,0.3214190900325775,7.4,209.0
"14:00:00,","삼성,",0.02,7.0,0.39,5.7,100.0
"14:00:00,","봉은,",0.05,7.101365566253662,0.42,7.2,235.0
"14:00:00,","수서,",0.02,7.0,0.35,5.7,100.0
"18:00:00,","자곡동(자곡증압),",0.04,7.2,0.34,4.6,233.0
"14:00:00,","삼성동(삼성증압),",0.04,7.2,0.33,5.8,250.0
"15:00:00,","서초,",0.04,7.1,0.39,6.0,251.0
"15:00:00,","방배,",0.05,7.2,0.36,5.6,229.0
"15:00:00,","일원,",0.04,7.1,0.46,6.9,238.0
"15:00:00,","우면산,",0.02305218018591404,7.3,0.41,5.7,242.0
"15:00:00,","도곡동(강남수도),",0.044167179614305496,7.1,0.23,6.0,225.0
"15:00:00,","반포,",0.05,7.0,0.32,6.1,250.0
"15:00:00,","내곡동(연간단가),",0.05,7.2,0.38,6.4,227.0
"15:00:00,","반포동(자이A),",0.03,7.0,0.3861753046512604,4.2,204.0
"15:00:00,","방배동(청두공원),",0.02739565819501877,7.098886013031006,0.31318703293800354,11.527251243591309,225.5575408935547
"15:00:00,","내곡,",0.04,7.0,0.33,8.1,224.0
"15:00:00,","우면동(품질시험소),",0.04,7.2,0.3,8.3,221.0
"15:00:00,","논현동(논현초교),",0.11,7.1,0.21,6.7,217.0
"15:00:00,","양재동(매헌초교),",0.11,7.1,0.32,7.4,209.0
"15:00:00,","삼성,",0.02,7.0,0.4,5.7,100.0
"15:00:00,","봉은,",0.05,7.1143364906311035,0.43,7.3,236.0
"15:00:00,","수서,",0.02,7.0,0.36,5.7,100.0
"15:00:00,","자곡동(자곡증압),",0.04,7.2,0.36,4.5,234.0
"15:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,5.8,252.0
"16:00:00,","서초,",0.04,7.1,0.39,5.9,252.0
"16:00:00,","방배,",0.05,7.2,0.36,5.6,230.0
"16:00:00,","일원,",0.04,7.1,0.39,6.9,236.0
"16:00:00,","우면산,",0.02,7.3,0.41,5.7,244.0
"16:00:00,","도곡동(강남수도),",0.05,7.1,0.22,6.5,226.0
"16:00:00,","반포,",0.05,7.0,0.32,6.1,251.0
"16:00:00,","내곡동(연간단가),",0.05,7.2,0.32,6.3,227.0
"16:00:00,","반포동(자이A),",0.03,7.0,0.38,4.3,204.0
"16:00:00,","방배동(청두공원),",0.025932766497135162,7.084871292114258,0.3126623034477234,12.16044807434082,224.51463317871094
"16:00:00,","내곡,",0.05,7.0,0.34,8.3,225.0
"16:00:00,","우면동(품질시험소),",0.04,7.2,0.31,8.3,222.0
"16:00:00,","논현동(논현초교),",0.0797916054725647,7.1,0.21,6.7,217.0
"16:00:00,","양재동(매헌초교),",0.11,7.1,0.32,7.3,212.0
"22:00:00,","삼성,",0.02,7.0,0.4,5.7,100.0
"16:00:00,","봉은,",0.05,7.1,0.43,7.3,237.0
"16:00:00,","수서,",0.02,7.0,0.36,5.7,100.0
"16:00:00,","자곡동(자곡증압),",0.04,7.152512550354004,0.34,4.6,234.0
"16:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,5.7,253.0
"17:00:00,","서초,",0.04,7.1,0.39,6.0,253.0
"17:00:00,","방배,",0.05,7.2,0.36,5.6,230.0
"17:00:00,","일원,",0.04,7.1,0.41,6.9,238.0
"17:00:00,","우면산,",0.02470351941883564,7.3,0.41,5.7,245.0
"17:00:00,","도곡동(강남수도),",0.05,7.1,0.22,6.5,227.0
"17:00:00,","반포,",0.05,7.0,0.3,6.1,252.0
"17:00:00,","내곡동(연간단가),",0.05,7.162552356719971,0.33,6.4,229.0
"22:00:00,","반포동(자이A),",0.03,7.0,0.37,4.5,204.0
"17:00:00,","방배동(청두공원),",0.028673965483903885,7.088440418243408,0.3138386905193329,11.650409698486328,217.21446228027344
"17:00:00,","내곡,",0.05,7.0,0.34,8.0,226.0
"17:00:00,","우면동(품질시험소),",0.04,7.16347599029541,0.31,8.2,223.0
"17:00:00,","논현동(논현초교),",0.1,7.1,0.21,6.8,217.0
"17:00:00,","양재동(매헌초교),",0.11,7.138534069061279,0.32,7.3,216.0
"17:00:00,","삼성,",0.02,7.0,0.4,5.6,100.0
"17:00:00,","봉은,",0.05,7.1,0.43,7.4,238.0
"17:00:00,","수서,",0.02,7.0,0.38,5.6,100.0
"17:00:00,","자곡동(자곡증압),",0.04,7.2,0.37,4.3,237.0
"17:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,5.6,255.0
"18:00:00,","서초,",0.04,7.1,0.4,5.8,255.0
"18:00:00,","방배,",0.05,7.2,0.36,5.5,231.0
"18:00:00,","봉은,",0.05,7.1,0.42,6.9,242.0
"18:00:00,","우면산,",0.02,7.3,0.41,5.7,247.0
