,eventName,eventVenue,eventContent,startDate,endDate,startTime,endTime,eventFare,eventOrganization,eventHost,phoneNumber,sponOrganization,numSeat,admissionFee,ageEntry,discountInfo,precaution,homepageLink,reserveInfo,parking,address1,address2,latitude,longitude,baseDate,code,providName,Unnamed: 27
66,박상원의 모노드라마 <콘트라바쓰>,용지홀,연극,2021-12-10~,2021-12-11,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
67,TBC 수성아트피아 소년소녀합창단 정기연주회,용지홀,음악회,2021-12-19~,2021-12-19,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
68,크리스마스 페스티벌,무학홀,음악회,2021-12-21~,2021-12-25,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
69,제야음악회,용지홀,음악회,2021-12-31~,2021-12-31,22:00,23:59~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
70,광주다섯손가락음악협동조합,상무역,우쿨렐레,2019-03-01~,2019-11-30,18:30,19:30~,무료,광주다섯손가락음악협동조합,광주다섯손가락음악협동조합,062-604-8103,광주광역시도시철도공사,100.0,무료,제한없음,해당없음,매월 마지막주 화요일,해당없음,해당없음,Y,광주광역시 서구 상무대로 지하 777(마륵동),광주광역시 서구 마륵동 164-3,35.1468106,126.8487877,2021-09-16,B551232,광주광역시도시철도공사,0
71,연극 춘분,봉산문화회관 스페이스라온,연극,2019-12-07~,2019-12-08,19:30,21:00~,유료,극단헛짓,극단헛짓,053-000-0000,0,90.0,"전석 20,000원",0,0,0,bongsanart.jung.daegu.kr,0,Y,0,0,0,0,2021-07-01,3410000,대구광역시 중구,0
72,행복드림예술무대,상무역,종합,2019-03-01~,2019-11-30,15:00,17:00~,무료,로젠엔터프라이즈(행복드림예술무대),로젠엔터프라이즈(행복드림예술무대),062-604-8103,광주광역시도시철도공사,100.0,무료,제한없음,해당없음,매월 세번째 목요일,해당없음,해당없음,Y,광주광역시 서구 상무대로 지하 777(마륵동),광주광역시 서구 마륵동 164-3,35.1468106,126.8487877,2021-09-16,B551232,광주광역시도시철도공사,0
73,빛고을색소폰연주단,상무역,색소폰,2019-03-01~,2019-11-30,19:00,20:00~,무료,빛고을색소폰연주단,빛고을색소폰연주단,062-604-8103,광주광역시도시철도공사,100.0,무료,제한없음,해당없음,매월 마지막주 금요일,해당없음,해당없음,Y,광주광역시 서구 상무대로 지하 777(마륵동),광주광역시 서구 마륵동 164-3,35.1468106,126.8487877,2021-09-16,B551232,광주광역시도시철도공사,0
74,팬플룻그룹팬타곤,상무역,팬플룻,2019-03-01~,2019-11-30,18:30,19:30~,무료,팬플룻그룹팬타곤,팬플룻그룹팬타곤,062-604-8103,광주광역시도시철도공사,100.0,무료,제한없음,해당없음,매월 네번째 월요일,해당없음,해당없음,Y,광주광역시 서구 상무대로 지하 777(마륵동),광주광역시 서구 마륵동 164-3,35.1468106,126.8487877,2021-09-16,B551232,광주광역시도시철도공사,0
75,수령댄스협회,상무역,댄스,2019-03-01~,2019-11-30,13:30,14:00~,무료,수령댄스협회,수령댄스협회,062-604-8103,광주광역시도시철도공사,100.0,무료,제한없음,해당없음,매월 세번째 토요일,해당없음,해당없음,Y,광주광역시 서구 상무대로 지하 777(마륵동),광주광역시 서구 마륵동 164-3,35.1468106,126.8487877,2021-09-16,B551232,광주광역시도시철도공사,0
76,월드뮤직앙상블,상무역,우쿨렐레,2019-03-01~,2019-11-30,19:00,20:00~,무료,월드뮤직앙상블,월드뮤직앙상블,062-604-8103,광주광역시도시철도공사,100.0,무료,제한없음,해당없음,홀수달 세번째 금요일,해당없음,해당없음,Y,광주광역시 서구 상무대로 지하 777(마륵동),광주광역시 서구 마륵동 164-3,35.1468106,126.8487877,2021-09-16,B551232,광주광역시도시철도공사,0
77,행복한 소리향오카리나,상무역,오카리나,2019-03-01~,2019-11-30,18:30,19:30~,무료,소리향오카리나,소리향오카리나,062-604-8103,광주광역시도시철도공사,100.0,무료,제한없음,해당없음,매월 세번째 월요일,해당없음,해당없음,Y,광주광역시 서구 상무대로 지하 777(마륵동),광주광역시 서구 마륵동 164-3,35.1468106,126.8487877,2021-09-16,B551232,광주광역시도시철도공사,0
78,대구국제방송교향악단 제42회 정기연주회,용지홀,음악회,2021-07-09~,2021-07-09,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
79,대구플루트뮤직페어,용지·무학홀,음악회,2021-07-09~,2021-07-11,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
80,예술인기살리기<국악2>,무학홀,국악,2021-07-13~,2021-07-13,19:30,21:00~,무료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
81,대구시립무용단 DCDC,용지홀,무용,2021-07-14~,2021-07-14,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
82,예술인기살리기<음악6>,무학홀,음악회,2021-07-14~,2021-07-14,19:30,21:00~,무료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
83,예술인기살리기<음악7>,무학홀,음악회,2021-07-15~,2021-07-15,19:30,21:00~,무료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
84,예술인기살리기<무용>,용지홀,무용,2021-07-17~,2021-07-17,19:30,21:00~,무료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
85,아시테지 인 대구,무학홀,연극,2021-07-19~,2021-07-25,14:00,15:20~,유료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
86,제10회 무용축제,용지홀,무용,2021-07-21~,2021-07-22,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
87,7월 문화가있는날 <윤학준>,무학홀,음악회,2021-07-28~,2021-07-28,19:30,21:00~,무료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
88,아티스트 인 대구 <김종현>,무학홀,음악회,2021-07-29~,2021-07-29,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
89,대구국제방송교향악단 라틴음악콘서트 <핑크 마르티니>,무학홀,음악회,2021-07-30~,2021-07-30,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
90,국립극단 <소년이 그랬다>,용지홀,연극,2021-07-30~,2021-07-31,20:00,21:30~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
91,아티스트 인 대구 <김은형>,무학홀,음악회,2021-08-19~,2021-08-19,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
92,8월 문화가있는날 <국악민요>,무학홀,국악,2021-08-25~,2021-08-25,19:30,21:00~,무료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
93,대구국제방송교향악단 라틴음악콘서트 <아이스 아메리카노>,무학홀,음악회,2021-08-27~,2021-08-27,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
94,대구국제방송교향악단 <지휘자발굴콘서트>,용지홀,음악회,2021-09-03~,2021-09-03,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
95,9월 마티네콘서트,용지홀,음악회,2021-09-09~,2021-09-09,11:00,12:30~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
96,이미연 피아노 리사이틀 Ⅱ,무학홀,음악회,2021-09-11~,2021-09-11,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
97,세계안무축제,용지홀,무용,2021-09-11~,2021-09-12,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
98,9월 문화가있는날 <메아리>,무학홀,음악회,2021-09-29~,2021-09-29,19:30,21:00~,무료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
99,신박듀오 피아노 리사이틀,용지홀,음악회,2021-10-01~,2021-10-01,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
100,아스트로 피아졸라 퀸텟,용지홀,음악회,2021-10-02~,2021-10-02,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
101,대구국제방송교향악단 제41회 정기연주회,용지홀,음악회,2021-04-23~,2021-04-23,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
102,4월 문화가있는날 <김효근의 첫사랑>,용지홀,음악회,2021-04-27~,2021-04-27,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
103,아티스트 인 대구 <박혜지>,무학홀,음악회,2021-04-29~,2021-04-29,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
104,대구국제방송교향악단 영화음악콘서트,용지홀,음악회,2021-05-04~,2021-05-04,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
105,대구국제방송교향악단 <애니메이션 음악회>,용지홀,음악회,2021-05-05~,2021-05-05,17:00,19:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
106,앙상블 피카소 <별이빛나는밤에>,무학홀,음악회,2021-05-06~,2021-05-06,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
107,5월 마티네콘서트,용지홀,음악회,2021-05-13~,2021-05-13,11:00,12:30~,유료,수성아트피아,수성아트피아,053-668-1800,0,1159.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
108,이미연 피아노 리사이틀 Ⅰ,무학홀,음악회,2021-05-21~,2021-05-21,19:30,21:00~,유료,수성아트피아,수성아트피아,053-668-1800,0,301.0,0,0,0,0,http://www.ssartpia.kr,0,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-09-02,3460000,대구광역시 수성구,0
